gc_obo_gare_origine_r_code_uic_c,gc_obo_type_c,gc_obo_gare_origine_r_name,gc_obo_nature_c,gc_obo_nom_recordtype_sc_c,date,gc_obo_date_heure_restitution_c
0087686006,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,"Clés, porte-clés",Objet trouvé,2022-09-29T16:18:41+02:00,
0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-09-29T16:15:50+02:00,2022-09-30T12:02:28+02:00
0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,Carte de crédit,Objet trouvé,2022-09-29T16:13:09+02:00,2022-11-02T17:17:48+01:00
0087384008,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,Carte de crédit,Objet trouvé,2022-09-29T15:59:59+02:00,2022-11-02T17:15:44+01:00
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"AirPod, casque audio, écouteurs",Objet trouvé,2022-09-29T15:58:42+02:00,
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Valise, sac sur roulettes",Objet trouvé,2022-09-29T15:52:39+02:00,2022-10-01T15:09:31+02:00
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2022-09-29T15:46:47+02:00,2022-09-30T21:29:58+02:00
0087391003,"Livres, articles de papéterie",Paris Montparnasse,"Agenda, calendrier",Objet trouvé,2022-09-29T15:41:53+02:00,
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-09-29T15:33:04+02:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Carte d'abonnement,Objet trouvé,2022-09-29T15:23:26+02:00,2023-03-02T11:12:44+01:00
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,Carte de crédit,Objet trouvé,2022-09-29T15:18:38+02:00,2022-10-27T09:40:21+02:00
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,Pièce d'identité personnelle et autre,Objet trouvé,2022-09-29T15:14:19+02:00,2022-11-29T11:58:12+01:00
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2022-09-29T15:07:39+02:00,2022-11-02T14:38:08+01:00
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"Tablette tactile protégée (étui, housse)",Objet trouvé,2022-09-29T15:06:04+02:00,2022-09-29T17:12:49+02:00
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,Téléphone portable,Objet trouvé,2022-09-29T14:59:00+02:00,
0087686006,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,"Clés, porte-clés",Objet trouvé,2022-09-29T14:55:52+02:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,Sac à main,Objet trouvé,2022-09-29T14:50:17+02:00,2022-09-29T15:30:40+02:00
0087686006,Pièces d'identités et papiers personnels,Paris Gare de Lyon,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-09-29T14:45:16+02:00,2022-10-30T14:39:21+01:00
0087686006,Pièces d'identités et papiers personnels,Paris Gare de Lyon,Pièce d'identité personnelle et autre,Objet trouvé,2022-09-29T14:42:52+02:00,
0087686006,Pièces d'identités et papiers personnels,Paris Gare de Lyon,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-09-29T14:39:49+02:00,2022-10-30T14:37:15+01:00
0087391003,"Livres, articles de papéterie",Paris Montparnasse,"Article de papéterie, stylo, classeur",Objet trouvé,2022-09-29T14:36:33+02:00,2023-02-15T14:48:30+01:00
0087686006,"Vêtements, chaussures",Paris Gare de Lyon,"Bonnet, chapeau",Objet trouvé,2022-09-29T14:31:04+02:00,
0087113001,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2022-09-29T14:28:37+02:00,2022-10-29T08:39:32+02:00
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2022-09-29T14:25:41+02:00,2022-11-04T18:32:01+01:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sacoche ventrale, banane",Objet trouvé,2022-09-29T14:21:31+02:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,Sac à dos,Objet trouvé,2022-09-29T14:19:18+02:00,2022-09-29T14:24:18+02:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-09-29T14:10:55+02:00,
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-09-29T13:46:58+02:00,2023-03-01T16:17:40+01:00
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"Appareil photo, caméscope/caméras et accessoires",Objet trouvé,2022-09-29T13:41:31+02:00,2022-10-12T16:13:50+02:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-09-29T13:35:13+02:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Tablette tactile protégée (étui, housse)",Objet trouvé,2022-09-29T13:27:05+02:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Valise, sac sur roulettes",Objet trouvé,2022-09-29T13:23:42+02:00,2022-10-01T13:39:00+02:00
0087271007,"Clés, porte-clés, badge magnétique",Paris Gare du Nord,Clé de voiture,Objet trouvé,2022-09-29T13:21:44+02:00,2022-09-29T13:26:17+02:00
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2022-09-29T13:20:24+02:00,2022-09-29T15:29:03+02:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Valise, sac sur roulettes",Objet trouvé,2022-09-29T13:20:10+02:00,2022-09-30T19:15:38+02:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-09-29T13:19:01+02:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Tablette tactile protégée (étui, housse)",Objet trouvé,2022-09-29T13:17:27+02:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Tablette tactile protégée (étui, housse)",Objet trouvé,2022-09-29T13:10:33+02:00,
0087547000,"Clés, porte-clés, badge magnétique",Paris Austerlitz,"Clés, porte-clés",Objet trouvé,2022-09-29T13:06:47+02:00,2022-09-29T13:11:06+02:00
0087271007,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,"Tablette tactile protégée (étui, housse)",Objet trouvé,2022-09-29T13:03:00+02:00,2022-09-30T09:49:48+02:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-09-29T12:52:12+02:00,2022-09-30T21:30:17+02:00
0087271007,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2022-09-29T12:48:55+02:00,2022-09-29T16:29:01+02:00
0087384008,"Vêtements, chaussures",Paris Saint-Lazare,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-09-29T12:48:00+02:00,2022-09-30T08:41:37+02:00
0087271007,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,"Ordinateur, ordinateur portable, notebook",Objet trouvé,2022-09-29T12:33:25+02:00,2022-09-29T14:53:21+02:00
0087391003,"Vêtements, chaussures",Paris Montparnasse,Autres vêtements,Objet trouvé,2022-09-29T12:27:21+02:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-09-29T12:26:07+02:00,2022-09-29T13:04:38+02:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-09-29T12:23:36+02:00,
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-09-29T12:21:16+02:00,
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-09-29T12:10:27+02:00,
0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,"AirPod, casque audio, écouteurs",Objet trouvé,2022-09-29T12:08:10+02:00,
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-09-29T12:07:59+02:00,
0087686006,"Clés, porte-clés, badge magnétique",Paris Gare de Lyon,"Clés, porte-clés",Objet trouvé,2022-09-29T12:06:22+02:00,
0087384008,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,Autres appareils et accessoires électroniques,Objet trouvé,2022-09-29T12:02:39+02:00,
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-09-29T11:57:37+02:00,
0087113001,Pièces d'identités et papiers personnels,Paris Est,Pièce d'identité personnelle et autre,Objet trouvé,2022-09-29T11:46:41+02:00,
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-09-29T11:46:06+02:00,2022-10-05T09:27:15+02:00
0087686006,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,Carte de crédit,Objet trouvé,2022-09-29T11:38:50+02:00,2022-10-30T14:38:31+01:00
0087686006,Pièces d'identités et papiers personnels,Paris Gare de Lyon,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-09-29T11:37:17+02:00,2022-10-30T14:36:38+01:00
0087113001,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2022-09-29T11:33:09+02:00,2022-10-29T08:48:09+02:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sacoche pour ordinateur, photo, vidéo",Objet trouvé,2022-09-29T11:32:38+02:00,
0087391003,"Livres, articles de papéterie",Paris Montparnasse,"Cartable à dessins, pochette à dessins",Objet trouvé,2022-09-29T11:27:32+02:00,2022-11-04T10:15:33+01:00
0087113001,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2022-09-29T11:25:58+02:00,2022-10-29T08:53:33+02:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Valise, sac sur roulettes",Objet trouvé,2022-09-29T11:02:13+02:00,2022-10-01T19:48:03+02:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,Sac à main,Objet trouvé,2022-09-29T10:39:47+02:00,2022-10-29T10:17:12+02:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-09-29T10:36:30+02:00,2022-10-04T08:21:17+02:00
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2022-09-29T10:35:48+02:00,
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,Tablette tactile,Objet trouvé,2022-09-29T10:35:31+02:00,
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-09-29T10:33:11+02:00,2022-09-29T16:08:52+02:00
0087113001,"Appareils électroniques, informatiques, appareils photo",Paris Est,Livre numérique,Objet trouvé,2022-09-29T10:23:16+02:00,
0087384008,Parapluies,Paris Saint-Lazare,"Parapluie-canne, parapluie à bandoulière",Objet trouvé,2022-09-29T09:12:49+02:00,
0087384008,"Bijoux, montres",Paris Saint-Lazare,Autres bijoux,Objet trouvé,2022-09-29T08:53:40+02:00,
0087391003,"Appareils électroniques, informatiques, appareils photo",Paris Montparnasse,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-09-29T08:36:03+02:00,2022-09-30T21:32:44+02:00
0087686006,"Livres, articles de papéterie",Paris Gare de Lyon,"Agenda, calendrier",Objet trouvé,2022-09-28T21:32:39+02:00,
0087686006,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,Carte de crédit,Objet trouvé,2022-09-28T21:10:51+02:00,2022-10-28T15:26:00+02:00
0087391003,Pièces d'identités et papiers personnels,Paris Montparnasse,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-09-28T20:54:38+02:00,2023-03-02T10:27:48+01:00
0087391003,"Vêtements, chaussures",Paris Montparnasse,"Foulard, écharpe",Objet trouvé,2022-09-28T20:53:09+02:00,2022-09-30T12:07:10+02:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-09-28T20:51:33+02:00,
0087113001,"Bagagerie: sacs, valises, cartables",Paris Est,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-09-28T20:49:11+02:00,2022-09-29T17:46:50+02:00
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"Ordinateur, ordinateur portable, notebook protégé (étui, housse,…)",Objet trouvé,2022-09-28T20:37:58+02:00,2022-09-29T17:07:33+02:00
0087686006,"Vêtements, chaussures",Paris Gare de Lyon,Housse de vêtement,Objet trouvé,2022-09-28T19:41:09+02:00,2022-09-29T08:05:42+02:00
0087113001,"Appareils électroniques, informatiques, appareils photo",Paris Est,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-09-28T19:09:09+02:00,2022-09-29T10:46:53+02:00
0087686006,Divers,Paris Gare de Lyon,Autres divers,Objet trouvé,2022-09-28T18:51:04+02:00,2022-09-28T19:48:16+02:00
0087686006,"Porte-monnaie / portefeuille, argent, titres",Paris Gare de Lyon,"Porte-monnaie, portefeuille",Objet trouvé,2022-09-28T18:46:48+02:00,2022-10-04T16:46:09+02:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,Sac à dos,Objet trouvé,2022-09-28T18:35:42+02:00,2022-09-28T19:45:12+02:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Valise, sac sur roulettes",Objet trouvé,2022-09-28T18:16:27+02:00,
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Valise, sac sur roulettes",Objet trouvé,2022-09-28T18:13:51+02:00,
0087113001,"Porte-monnaie / portefeuille, argent, titres",Paris Est,"Porte-monnaie, portefeuille",Objet trouvé,2022-09-28T17:32:59+02:00,2022-10-29T08:42:57+02:00
0087271007,"Vêtements, chaussures",Paris Gare du Nord,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-09-28T16:41:23+02:00,
0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,Autre pièce ou papier personnel,Objet trouvé,2022-09-28T16:31:12+02:00,2022-09-28T16:57:43+02:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Valise, sac sur roulettes",Objet trouvé,2022-09-28T16:29:14+02:00,
0087391003,"Clés, porte-clés, badge magnétique",Paris Montparnasse,Badge magnétique,Objet trouvé,2022-09-28T16:25:45+02:00,
0087391003,Optique,Paris Montparnasse,Lunettes en étui,Objet trouvé,2022-09-28T16:22:39+02:00,
0087271007,"Vélos, trottinettes, accessoires 2 roues",Paris Gare du Nord,Vélo,Objet trouvé,2022-09-28T16:19:59+02:00,
0087391003,"Porte-monnaie / portefeuille, argent, titres",Paris Montparnasse,"Porte-monnaie, portefeuille",Objet trouvé,2022-09-28T16:04:09+02:00,
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,Sac à main,Objet trouvé,2022-09-28T16:03:28+02:00,2022-10-28T08:12:46+02:00
0087391003,Articles médicaux,Paris Montparnasse,Canne,Objet trouvé,2022-09-28T15:58:44+02:00,
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-09-28T15:52:10+02:00,
0087384008,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,Sac à dos,Objet trouvé,2022-09-28T15:25:49+02:00,2022-09-28T15:49:37+02:00
0087686006,Optique,Paris Gare de Lyon,Lunettes en étui,Objet trouvé,2022-09-28T15:11:04+02:00,
0087113001,"Bagagerie: sacs, valises, cartables",Paris Est,"Valise, sac sur roulettes",Objet trouvé,2022-09-28T14:37:52+02:00,2022-10-12T15:57:20+02:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,"Sac d'enseigne (plastique, papier, …)",Objet trouvé,2022-09-28T14:32:11+02:00,2022-09-28T17:34:24+02:00
0087686006,"Appareils électroniques, informatiques, appareils photo",Paris Gare de Lyon,"Téléphone portable protégé (étui, coque,…)",Objet trouvé,2022-09-28T14:18:16+02:00,
0087686006,Divers,Paris Gare de Lyon,Autres divers,Objet trouvé,2022-09-28T14:17:30+02:00,2022-09-30T13:34:09+02:00
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Sac de voyage, sac de sport, sac à bandoulière",Objet trouvé,2022-09-28T13:57:45+02:00,
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Valise, sac sur roulettes",Objet trouvé,2022-09-28T13:50:06+02:00,2022-09-30T08:35:10+02:00
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Valise, sac sur roulettes",Objet trouvé,2022-09-28T13:44:50+02:00,
0087271007,"Articles d'enfants, de puériculture",Paris Gare du Nord,"Autres articles enfants, bébé",Objet trouvé,2022-09-28T13:38:59+02:00,
0087271007,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,Téléphone portable,Objet trouvé,2022-09-28T13:31:18+02:00,2022-09-28T17:09:13+02:00
0087271007,"Vêtements, chaussures",Paris Gare du Nord,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-09-28T13:27:21+02:00,
0087271007,"Appareils électroniques, informatiques, appareils photo",Paris Gare du Nord,Téléphone portable,Objet trouvé,2022-09-28T13:16:00+02:00,2022-10-04T13:17:43+02:00
0087686006,"Bagagerie: sacs, valises, cartables",Paris Gare de Lyon,Sac à dos,Objet trouvé,2022-09-28T13:04:17+02:00,2022-09-30T08:18:39+02:00
0087686006,"Vêtements, chaussures",Paris Gare de Lyon,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-09-28T12:55:50+02:00,
0087686006,Divers,Paris Gare de Lyon,Autres divers,Objet trouvé,2022-09-28T12:55:34+02:00,
0087686006,"Vêtements, chaussures",Paris Gare de Lyon,"Manteau, veste, blazer, parka, blouson, cape",Objet trouvé,2022-09-28T12:49:50+02:00,
0087686006,"Livres, articles de papéterie",Paris Gare de Lyon,Autres articles de papeterie,Objet trouvé,2022-09-28T12:29:13+02:00,2022-09-30T10:08:08+02:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,"Valise, sac sur roulettes",Objet trouvé,2022-09-28T12:07:43+02:00,2022-10-05T15:41:03+02:00
0087391003,"Bagagerie: sacs, valises, cartables",Paris Montparnasse,Sac à main,Objet trouvé,2022-09-28T11:50:39+02:00,2022-09-28T13:35:02+02:00
0087271007,"Bagagerie: sacs, valises, cartables",Paris Gare du Nord,"Sacoche ventrale, banane",Objet trouvé,2022-09-28T11:49:05+02:00,2022-09-28T14:20:51+02:00
0087384008,Pièces d'identités et papiers personnels,Paris Saint-Lazare,"Carte d'identité, passeport, permis de conduire",Objet trouvé,2022-09-28T11:47:14+02:00,2022-11-04T16:17:21+01:00
0087384008,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,"Clés, porte-clés",Objet trouvé,2022-09-28T11:36:00+02:00,
